186160624,Swipe Left,186171363,186160624.mp4,y,1,12,1032,299,401,144,195
186308796,Whats Up,186319296,186308796.mp4,y,1,13159,14180,13405,13521,123,181
186441314,Whats Up,186452001,186441314.mp4,not sure,0,24890,25910,,,,
186584496,Swipe Left,186595391,186584496.mp4,not sure,0,37031,38050,,,,
186730074,Swipe Right,186740929,186730074.mp4,not sure,1,49028,50046,,,,
186873004,Whats Up,186884016,186873004.mp4,not sure,0,61376,62394,,,,
186995520,Nod,187006230,186995520.mp4,not sure,0,72013,73070,,,,
187132634,Swipe Right,187143617,187132634.mp4,not sure,0,83740,84760,,,,
187258944,Swipe Left,187269699,187258944.mp4,not sure,0,94439,95462,,,,
187388915,Nod,187399683,187388915.mp4,not sure,0,105517,106536,,,,
187544352,Nod,187555070,187544352.mp4,y,0,119276,120296,119593,119803,159,264
187684105,Whats Up,187695028,187684105.mp4,not sure,0,131467,132486,,,,
187811185,Whats Up,187821713,187811185.mp4,n,0,142597,143616,,,,
187956354,Swipe Right,187966993,187956354.mp4,not sure,0,155401,156420,,,,
188101276,Whats Up,188111769,188101276.mp4,not sure,1,167284,168308,,,,
188235000,Nod,188245663,188235000.mp4,not sure,0,178971,179990,,,,
188360590,Nod,188371569,188360590.mp4,not sure,0,189920,190940,,,,
188494900,Swipe Right,188505635,188494900.mp4,not sure,0,201205,202236,,,,
188630605,Swipe Right,188641589,188630605.mp4,y,1,213297,214320,213609,213759,156,231
188760339,Nod,188770727,188760339.mp4,c,1,224484,225510,,,,
188908033,Whats Up,188918459,188908033.mp4,n,0,237242,238266,,,,
189057084,Whats Up,189067485,189057084.mp4,c,0,249633,250660,,,,
189193195,Nod,189204232,189193195.mp4,not sure,1,261321,262348,,,,
189318800,Swipe Right,189330131,189318800.mp4,not sure,0,272088,273206,,,,
189456979,Swipe Left,189468160,189456979.mp4,not sure,0,283631,284670,,,,
189601903,Whats Up,189612971,189601903.mp4,not sure,1,296020,297054,,,,
189729756,Swipe Right,189740828,189729756.mp4,not sure,0,307194,308224,,,,
189864555,Swipe Left,189875602,189864555.mp4,not sure,0,318737,319766,,,,
190006678,Swipe Right,190017805,190006678.mp4,y,1,330990,332022,331217,331323,114,167
190156792,Swipe Right,190167182,190156792.mp4,y,1,344115,345144,344579,344683,232,284
190291779,Swipe Left,190302159,190291779.mp4,y,1,355847,356870,356123,356217,138,185
190438153,Swipe Right,190448574,190438153.mp4,y,2,368298,369328,368599,368699,151,201
190560579,Swipe Right,190571705,190560579.mp4,y,1,379165,380194,379443,379559,139,197
190710266,Swipe Right,190721287,190710266.mp4,y,1,392347,393376,392567,392677,110,165
190854215,Nod,190865200,190854215.mp4,not sure,0,404961,405988,,,,
191001631,Swipe Left,191012017,191001631.mp4,not sure,0,417895,418924,,,,
191150928,Swipe Left,191162034,191150928.mp4,y,1,431043,432072,431361,431475,159,216
191290367,Nod,191300816,191290367.mp4,y,1,443163,444194,443461,443541,149,189
191444299,Nod,191454667,191444299.mp4,y,2,456035,457060,456327,456435,146,200
191583722,Whats Up,191594798,191583722.mp4,y,1,468085,469114,468297,468377,106,146
191727331,Nod,191738325,191727331.mp4,y,1,480037,481064,480269,480359,116,161
191855232,Swipe Left,191865734,191855232.mp4,y,1,490768,491802,491025,491113,129,173
191981449,Swipe Left,191991929,191981449.mp4,y,1,501974,503004,502273,502359,150,193
192127691,Swipe Left,192138165,192127691.mp4,y,1,514899,515936,515157,515287,129,194
192280009,Swipe Left,192292344,192280009.mp4,y,1,528480,529648,528989,529105,255,313
192411704,Nod,192422131,192411704.mp4,y,1,540263,541292,540729,540835,233,286
192539922,Whats Up,192550442,192539922.mp4,n,0,551555,552592,,,,
