137865458,Whats Up,137876423,137865458.mp4,y,0,13,1035,240,406,114,197
137997265,Nod,138007612,137997265.mp4,y,1,11290,12313,11480,11614,95,162
138127294,Swipe Right,138137666,138127294.mp4,y,1,22266,23287,22510,22638,122,186
138267549,Nod,138277854,138267549.mp4,y,1,34488,35509,34688,34812,100,162
138397576,Whats Up,138408197,138397576.mp4,y,1,45534,46557,45758,45874,112,170
138543655,Whats Up,138554332,138543655.mp4,y,1,58447,59493,58700,58832,127,193
138665707,Swipe Right,138676218,138665707.mp4,y,1,69118,70139,69382,69496,132,189
138807899,Swipe Left,138818856,138807899.mp4,y,1,81560,82583,81808,81922,124,181
138946345,Whats Up,138957392,138946345.mp4,y,1,92630,93651,92846,92968,108,169
139086075,Swipe Left,139097022,139086075.mp4,y,1,104762,105785,105006,105156,122,197
139220358,Swipe Right,139230746,139220358.mp4,y,1,116546,117569,116810,116962,132,208
139355486,Swipe Right,139366416,139355486.mp4,y,1,128018,129039,128250,128394,116,188
139497898,Swipe Right,139508795,139497898.mp4,y,1,140099,141125,140348,140460,125,181
139637540,Swipe Left,139648323,139637540.mp4,y,1,151821,152843,152070,152170,125,175
139766495,Nod,139776868,139766495.mp4,y,1,162542,163563,162796,162932,127,195
139886891,Swipe Right,139897783,139886891.mp4,y,1,172564,173587,172808,172926,122,181
140021714,Nod,140032629,140021714.mp4,y,1,183972,184993,184156,184284,92,156
140158928,Whats Up,140169551,140158928.mp4,y,1,196022,197043,196260,196384,119,181
140295213,Swipe Left,140305922,140295213.mp4,y,3,208030,209053,208274,208406,122,188
140415446,Swipe Right,140425989,140415446.mp4,y,1,218057,219079,218294,218410,119,177
140540897,Whats Up,140551719,140540897.mp4,y,1,228953,229979,229184,229294,116,171
140665488,Nod,140675867,140665488.mp4,y,2,239840,240859,240012,240154,86,157
140790063,Nod,140800495,140790063.mp4,y,1,250573,251597,250792,250956,110,192
140938099,Whats Up,140948570,140938099.mp4,y,1,263588,264611,263834,263952,123,182
141069856,Swipe Right,141080389,141069856.mp4,y,1,274089,275119,274316,274436,114,174
141214463,Swipe Right,141225417,141214463.mp4,y,1,286655,287683,286864,286994,105,170
141351863,Nod,141362196,141351863.mp4,y,1,298075,299095,298276,298390,101,158
141488021,Swipe Left,141498464,141488021.mp4,y,1,310054,311073,310278,310412,112,179
141637606,Nod,141648585,141637606.mp4,y,1,323354,324373,323530,323662,88,154
141766712,Nod,141777462,141766712.mp4,y,1,334365,335385,334588,334754,112,195
141895972,Swipe Right,141906914,141895972.mp4,y,1,345724,346745,345968,346086,122,181
142043950,Swipe Left,142054336,142043950.mp4,y,1,357901,358923,358194,358310,147,205
142175160,Swipe Right,142185507,142175160.mp4,y,1,368842,369863,369178,369296,168,227
142302187,Nod,142313104,142302187.mp4,y,1,379472,380495,379664,379806,96,167
142438121,Nod,142448381,142438121.mp4,y,1,391494,392515,391744,391888,125,197
142568355,Nod,142579286,142568355.mp4,y,1,403066,404087,403254,403366,94,150
142709533,Swipe Left,142720053,142709533.mp4,y,1,414869,415889,415096,415200,114,166
142831999,Whats Up,142842998,142831999.mp4,y,1,425153,426177,425344,425468,96,158
142979633,Swipe Left,142990265,142979633.mp4,y,1,437897,438917,438110,438224,107,164
143109065,Swipe Left,143119672,143109065.mp4,y,1,449003,450027,449196,449316,97,157
143248493,Whats Up,143259480,143248493.mp4,y,1,460249,461271,460570,460656,161,204
143385798,Swipe Left,143396167,143385798.mp4,y,1,471997,473019,472228,472332,116,168
143603883,Swipe Right,143614916,143603883.mp4,y,1,489849,490877,490082,490196,117,174
143746085,Swipe Left,143756415,143746085.mp4,y,1,502146,503169,502370,502490,112,172
143867899,Whats Up,143878267,143867899.mp4,y,1,512949,513969,513150,513236,101,144
144046087,Whats Up,144056548,144046087.mp4,y,1,528149,529183,528418,528522,135,187
144177692,Swipe Left,144188728,144177692.mp4,y,1,539346,540365,539610,539712,132,183
