402541343,Whats Up,402552336,402541343.mp4,y,1,18,1041,288,378,135,180
402676982,Swipe Right,402687617,402676982.mp4,y,0,11288,12313,11520,11604,116,158
402805816,Swipe Left,402816379,402805816.mp4,n,2,21970,22995,,,,
402930586,Whats Up,402941601,402930586.mp4,y,1,32542,33563,32920,33008,189,233
403078035,Whats Up,403088403,403078035.mp4,y,1,44966,45983,45260,45346,147,190
403198458,Swipe Right,403209058,403198458.mp4,y,1,55310,56331,55560,55652,125,171
403341232,Swipe Left,403351512,403341232.mp4,y,1,67112,68131,67974,68106,431,497
403484015,Swipe Right,403494624,403484015.mp4,y,1,79350,80377,79656,79738,153,194
403630489,Swipe Right,403641538,403630489.mp4,y,1,92059,93093,92366,92450,154,196
403765970,Swipe Right,403776344,403765970.mp4,y,2,103652,104673,103858,103968,103,158
403887815,Nod,403898760,403887815.mp4,y,2,114362,115385,114762,114858,200,248
404020988,Nod,404031539,404020988.mp4,y,1,126036,127055,126228,126328,96,146
404163829,Swipe Left,404174151,404163829.mp4,y,2,138310,139331,138524,138656,107,173
404307428,Nod,404318390,404307428.mp4,not sure,0,150836,151857,,,,
404433614,Nod,404444553,404433614.mp4,y,0,161562,162581,161784,161872,111,155
404582902,Swipe Left,404593878,404582902.mp4,not sure,0,174288,175313,,,,
404732027,Nod,404742363,404732027.mp4,y,2,186515,187537,186712,186782,99,134
404867584,Whats Up,404878459,404867584.mp4,n,0,198442,199463,,,,
404990858,Nod,405001425,404990858.mp4,y,1,209176,210197,209366,209464,95,144
405123780,Nod,405134745,405123780.mp4,not sure,1,220516,221539,,,,
405259545,Swipe Left,405270389,405259545.mp4,y,1,232303,233323,232534,232608,116,153
405380657,Whats Up,405391005,405380657.mp4,y,1,242880,243901,243086,243178,103,149
405511565,Nod,405521991,405511565.mp4,y,1,253952,254973,254172,254252,110,150
405654265,Nod,405665013,405654265.mp4,y,1,266610,267633,266866,266950,128,170
405793057,Swipe Left,405803341,405793057.mp4,y,1,278568,279585,278826,278882,129,157
405918486,Nod,405929445,405918486.mp4,y,2,289064,290087,289270,289352,103,144
406047469,Whats Up,406058063,406047469.mp4,not sure,0,300009,301033,,,,
406194859,Whats Up,406205840,406194859.mp4,y,1,312542,313573,312780,312890,119,174
406322679,Swipe Right,406333642,406322679.mp4,y,1,323959,324981,324190,324288,116,165
406458467,Nod,406469383,406458467.mp4,y,1,335635,336657,335810,335894,88,130
406603440,Swipe Left,406614219,406603440.mp4,n,1,347492,348513,,,,
406736959,Swipe Left,406747262,406736959.mp4,c,0,359254,360275,,,,
406884303,Swipe Right,406894634,406884303.mp4,not sure,1,372361,373387,,,,
407017798,Swipe Right,407028209,407017798.mp4,y,1,383742,384763,383956,384018,107,138
407159449,Whats Up,407170205,407159449.mp4,y,1,395898,396957,396164,396270,133,186
407284045,Nod,407294969,407284045.mp4,y,1,406780,407797,407014,407096,117,158
407405235,Swipe Right,407415500,407405235.mp4,y,1,417276,418295,417524,417592,124,158
407539961,Whats Up,407550924,407539961.mp4,y,1,429114,430137,429350,429426,118,156
407669425,Swipe Left,407680194,407669425.mp4,y,1,440365,441385,440628,440710,132,173
407817350,Swipe Left,407828337,407817350.mp4,y,1,452475,453495,452706,452772,116,149
407957648,Swipe Left,407968629,407957648.mp4,y,1,464102,465121,464404,464478,151,188
408139836,Whats Up,408150178,408139836.mp4,y,1,478952,479973,479186,479276,117,162
408346217,Whats Up,408356572,408346217.mp4,y,1,496470,497491,496690,496766,110,148
408468793,Swipe Right,408479695,408468793.mp4,y,1,507272,508295,507514,507598,121,163
408646031,Whats Up,408656948,408646031.mp4,y,1,522582,523605,522790,522882,104,150
408794869,Swipe Left,408805792,408794869.mp4,y,1,535460,536479,535774,535850,157,195
408946057,Swipe Right,408956552,408946057.mp4,y,1,548229,549251,548446,548536,109,154
